V1,V2,V3,V4,V5,V6,V7,V8,V9,V10,V11,V12,V13,V14,V15,V16,term
-0.000721281531336526,0.00051042110582633,0.00216793712161063,-0.00162445868002209,0.000475009858452404,-0.00149810058844805,0.00906041043361342,-0.00628329724266327,0.0124644316149789,0.00144465641553332,-0.00548766341667646,-0.00975655448014771,-0.00031704402528702,0.000625785365716909,0.00131927324198731,0.00119513092814546,good ghosts from the past
-0.00195846260483358,0.000839679313146357,0.00336189445272422,-0.00178446185424599,0.000637775668965642,-0.00207417997646566,0.00718815138712369,-0.00559883021338055,0.0108309873189926,0.00126550416296098,-0.00499028488364302,-0.0132635191974702,-0.000758695810928878,1.1314398234405e-05,0.00142638800460959,0.00549416208220198,oldiess
-0.000540005867662049,0.00055593743110954,0.00129485218347422,-0.00209156019251183,0.000218336844941228,-0.00108747461958821,0.00939634228347756,-0.00134466929046549,0.00567033452218723,0.000424153984890272,-0.00324355648971879,-0.00583770481998935,-0.000237614268817549,0.00126014579920735,0.00296764658124605,-0.00233981948429043,aana
-0.000359050030109744,0.00144660790817553,0.000707372782265225,-0.000430564628914343,0.000368296806899062,-0.00110509733362265,0.00760656991557465,-0.0046334332546478,0.0103985624126712,0.00128490417546195,-0.00421148857845663,-0.00157530679650341,-0.000271340092324612,-0.00148473281403686,0.00108441472061859,-0.00201306698533064,poppy punky rock
-0.000801456482111845,0.000688021417374985,0.0010100834671659,-0.00104059303438883,0.000330069675097444,-0.00122440982804572,0.00852365764001529,-0.00278707368059706,0.00603682671920092,0.000147686172333496,-0.00326043125029087,-0.00610310304324234,-0.00163888907826454,0.00100155488537837,0.0051677113451232,0.000651496068967591,hurina
-0.000240246154803056,0.000378657572374414,0.000850202020159182,-0.00214519347732448,0.000187535903269122,-0.00193236788348262,0.0539137502427892,0.0303758995671328,-0.0117156216579661,-0.00146250802484537,0.000643029488038797,0.00158124618426653,-0.000118593535475202,0.000513734534277455,0.00101006433913477,-0.00125790411557287,my trance
-0.00107657162081481,0.000432330364885922,0.00264921788920438,-0.00147962834910945,0.000548799597945436,-0.0016197951754516,0.00839560273022547,-0.00690024399392597,0.0131433201682586,0.00190272393169027,-0.00245773359539713,-0.00825000917169523,0.000432140942596878,0.0060395434238174,0.00414346731369503,-0.000676726080727192,best of artist
-0.000708360295898383,0.000423370503785497,0.00151766544972804,-0.00174289555829019,0.00153100817992673,-0.00130916144540096,0.00850925460879646,-0.00551421739684418,0.00460933495815623,-6.20130851255287e-06,-0.00299442438339556,-0.00613026264800718,-0.00222305750556023,-0.000505059598799124,0.00362347078603501,-0.00969876080540286,commercial
-0.000475919619804313,0.000632191830716277,0.00104702121504499,-0.000880913208480678,0.00088249264695948,-0.00243931487099257,0.0221294586170843,-0.0292955354335209,0.0255103171117673,0.00662312033131136,0.0376156645458871,0.028685188515195,-0.00239976233194749,0.0781008961526132,-0.000621639237705778,-0.00691036339866712,dth
-0.0010320719583581,0.000728309564467478,0.00249944564808487,-0.00201214153742931,0.000554943058457145,-0.00205338200627085,0.0102277792687402,-0.00693791016003405,0.0110324525469638,0.000476001862755067,-0.00590604084093416,-0.0102568324357024,-0.00449481251889069,0.000804063492638582,0.013614563669518,0.00714145221022499,soft moods
-0.000976466647810789,0.000542333621038822,0.00359682265391144,-0.000415108477628401,0.000404076744950837,-0.00165039139867308,0.0126534559271648,-0.00942805970035688,0.0109087272433353,0.00162187607889642,0.0122157930720243,-0.0108097194198282,-0.000241275891332175,-0.00137413324930704,0.0016234142452779,-6.06596015503251e-05,better than radiohead
-0.00693166600811537,0.00056047073431108,0.00353578673240713,0.000163854901032779,0.000292687999647703,-0.00147561887977378,0.00727143257668259,-0.00624431775307948,0.012628119623727,0.00217811365700256,-0.00534324180260813,-0.00615408839638576,0.0035223797968594,-0.000835622566175504,0.00387191584056054,-0.00388710766094306,tower of song
-0.000184599295292326,0.000347555061562605,0.000458065597153757,-0.000856946638619683,0.000210691534923836,-0.000715841191663385,0.0162318455856533,-0.000702954726835731,-0.00706566763870857,-0.00219296371290936,-0.0014425778209222,-0.00132866741976962,-0.00708396627262106,0.00178864877439849,0.0100133140524962,-0.013462647621524,a highly synthetic sonority
-0.00058758615182019,0.000521662354880177,0.00127791217588005,-0.000862427465845628,0.000467178860744876,-0.00133462693291476,0.0087804059589847,-0.00922957851454673,0.00826027877613554,0.00149487576417743,-0.00442930754078168,-0.00416789423452497,-0.000162425652876806,-0.00143897557727677,0.00214010338476546,-0.000116117228534196,modern romance
-0.00142811089456433,0.000707314229224867,0.00480588884554613,-0.000772908110735027,0.000291005406263078,-0.00485031587343248,0.00978639918193654,-0.0021838973594665,0.00635722856811411,0.000851079906476447,0.00692413439464954,-0.00634539777750018,0.000720885950666766,-0.000193688711418801,0.00117488137409321,-0.000856940396365146,music for my soul
-0.0016160807545491,0.0025333700166917,0.0273860926134575,-0.0885944095895826,-0.00211740492995189,0.00335340484280281,-0.000377276520499605,0.00176162118722025,-0.00205028178315997,0.000497796452357407,0.000256714417648207,0.00122622349633107,-0.000762736827193653,0.000430410726144714,0.00118045387324169,-0.00186708066567469,station 9
-0.00174389249007191,0.00579350995439051,0.00316639566759366,-0.00214216944060915,0.000264049859854525,-0.00131397408682496,0.0122296407526438,-0.0152146871093572,0.000715860191918694,0.00114541076443705,-0.00363906430894866,-0.00602551053508502,-0.00128686089074744,0.000254464483783718,0.00392872464435853,-0.00108401393093179,as good as it gets
-0.00190344015981153,0.000823985685065791,0.00739964019783592,0.000453679752988823,0.000730463127270815,-0.00339562064126124,0.0191916232581862,-0.0167662120017767,0.0348869186566391,0.00448851014559747,-0.0119485875015305,-0.0376339095586121,0.00485943131587524,0.00828490396537146,-0.01719757703694,0.0029290587123845,barbwire clasic rock
-0.000583850040162143,0.000622530721235764,0.00174333729353117,-0.00186286119742799,0.000243969964170123,-0.00107220172127607,0.01556061259302,-0.00889999991100342,-0.00455153007876518,-0.00554957338287189,-0.00203385252649486,-0.00292013121338326,-0.00349291226512711,0.00236658824140287,0.00719414049734205,-0.00919099574078833,vemu
-0.00148864892801887,0.000351543358642916,0.0013935123269287,-0.00190637690282562,0.000413269072722026,-0.000973768611791231,0.00578506072914623,-0.00523146442963425,0.00621408414728166,0.000803064684270172,-0.00296632913092862,-0.00499923831597335,0.000862763391235625,-8.09429384082448e-05,0.00191401555892173,-0.000733696829892977,the big questions
-0.000643007533352026,0.000938033768605164,0.00140222628738878,-0.00110206852689326,0.000516479540131595,-0.00196544502346863,0.0200867062380647,-0.0305453150553362,-0.00585492812665163,0.00203027783926669,7.12877927030403e-05,-0.0100477417300503,0.00187565022251155,0.00198945569976638,-0.00337220661937132,0.000256829154071411,all time favs
-0.000272774673195619,0.000749862120600679,0.000682966846687681,-0.00122079270721474,0.000342780504787098,-0.00121464491432308,0.0190127573865145,-0.0327801998657881,-0.0214156266987092,0.000391618780224868,-9.49510712265608e-05,0.000146191446387889,-0.000869561240239551,0.000483455679165436,0.00174750737367451,-0.00233661184407138,clear pronunciation
-0.000950309749174196,0.00081845293109956,0.00159619633719516,-0.000436983541786994,0.00042232292387348,-0.00151913553095176,0.0090617643980922,-0.00880383162484698,0.0119562888021075,0.00182383144308068,-0.00487984918298904,-0.0118375982655729,0.00116992922052676,0.00173167713116667,-0.00389498648533602,-0.00116841103471399,great words
-0.00146076649996612,0.00660799153607835,0.00167145332421233,-0.00325498208870589,0.000209612388694295,-0.00141675705521949,0.00870945165394639,-0.00648803929967768,0.00897202350401197,-0.00594599040073309,0.0013167322280863,-0.00691213499868723,-0.00138266770295079,0.0025229895569078,0.00794198003438991,0.000876399564551964,guzel
-0.00212765828966165,0.00101563550187627,0.0161212816085682,0.00241876254083712,0.000406055436476675,-0.00310215634468324,0.0177396689850384,-0.0156853106634732,0.0330469016990027,0.00468308412464025,-0.00995781714130258,-0.0363425056086725,0.00528684576054549,0.00878174412848793,-0.0177123558499806,0.00204120339135419,legends of rock
-0.00083512506434702,0.00442586712066341,0.00162744394417205,-0.000970601844863785,0.00102126042387653,-0.00196365561942469,0.0117286854721084,-0.00939924074184614,0.012722485242397,0.00163122549475156,-0.00643906483275483,-0.0144748795953177,-9.08574538601331e-05,0.00157844930951918,-8.37639497994706e-05,0.00311378326164516,kloron - top 500 van 2006
-0.00108017389254215,0.00283132098600709,0.00629632152406393,-0.00973006483687799,-2.44026251528384e-05,-0.000802372483988267,0.00635454461378395,-0.00508753575192732,0.00896280787256764,0.000469220880443858,-0.00422086667535705,-0.00818396593205555,0.000935789535174961,0.00108001547777996,0.000711079384565593,-0.000696428869397301,xanbaldaio-organicosofa
-0.177975505721484,-0.00154400920439123,-0.00856256692237116,0.000837548089713008,-0.00294946010968686,0.00190796900266176,-0.00151179108651263,0.000981883169312371,-0.00211024553067158,0.000163426539603234,0.0011008902455034,-0.000270002844872103,-0.0120547660927251,6.28013362194041e-05,-0.00137253787790048,0.00195054728597183,favorite country
-0.00398057574669074,0.000538496878227348,0.00530619911820315,-0.011337746109608,0.000274594854066869,-0.00370007431580839,0.0030947576569418,-0.00254010963452001,0.00458347803288974,0.000629275566205066,-0.00228694301976954,-0.00480108600967331,-0.00347301307780944,-0.000632341406401155,0.00921477641370634,0.00352238207597166,oldies love
-0.000387061423478692,0.000295719690407011,0.00141525903005202,-0.000575612595362763,0.000423835098122413,-0.00196271956517068,0.0120029886059704,-0.0123764295097998,0.0270641182474226,0.00529959091089515,0.0610287751455714,-0.0168617574310864,0.00848287749868331,0.0101351315473641,-0.00223494861852145,-0.00873441414262699,diamond head
-0.00177124019296594,0.00745274600076912,0.000938936430058602,-0.00062985268836691,0.000587319767136348,-0.00173077974938083,0.0117685492988289,-0.0125100030738136,0.0184116419164207,0.00350835711623752,-0.00397609513010377,0.0117678371487742,-0.000306980139202064,-0.00820678648082739,0.00474436586904191,-0.00227344979215677,music to download
-0.196462060078668,-0.00176078635001478,-0.010031553931016,0.000887127906561079,-0.0034024021560695,0.00232613310685021,-0.00230982394742806,0.00131749525103133,-0.00338504602500917,6.25435843043493e-05,0.00166960068307597,0.00121482494121143,-0.00988584332873435,-0.000133742465776977,-0.00232004827354372,0.00104049260950882,2010 list
-0.000509481145481503,0.000513991256344617,0.000968923322781412,-0.000767012582521643,0.000727490739285501,-0.00142593407533563,0.0102440747169173,-0.00429089158618182,0.00975655617702746,0.000691202701004696,-0.00477652316404343,-0.00671944877125465,-0.00212056997502981,0.000858540526598568,0.00540580290237615,-0.000336269981889661,kiss them for me
-0.00049618597206269,0.00446982185161284,0.00408983127791797,-0.0121288284241038,-1.55328718543729e-05,-0.000551988283956314,0.0138010698875397,7.60860938125442e-05,-0.00131462926092197,-0.00133357427154857,-0.00181474928138771,-0.0027244829755762,-0.00542738670246709,0.000647630480865439,0.0126475626793583,-0.00482010784105937,pre-party
-0.00054807199976829,0.000418492779282462,0.00240142876887589,-0.00461766422370606,8.50514808145184e-05,-0.00104147390324589,0.00365796330667998,-0.00292417317227409,0.00417331896192469,-0.00937930226463983,-0.0016461887777893,-0.00255675101065302,-0.00147233098500784,-3.24484185588321e-05,0.00552259506436059,0.000938073852930748,jaimes favorites
-0.00083805635229066,0.00138600378923268,0.00193475600935344,-0.000795684065298487,0.000497535535162769,-0.00192246257079437,0.0143273198802739,-0.00611939090237057,0.015305635319367,0.0015893421973256,-0.00723160497584214,-0.0131565974212432,0.000313881823203388,0.00248769381223805,0.000808280466097435,-0.00575664662283655,dead heart
-0.00209163149516823,0.000393306244130495,0.00163341617678903,-0.000546355686537631,0.000378091262340714,-0.00171817707691194,0.0106331672658842,-0.00671482530110089,0.0151813237295446,0.00210182259212812,0.000129680182844683,-0.0147638226670847,0.00169132988109755,0.00466669231200048,-0.00348001586855518,0.000177321381349257,rabafuesesch
-0.000722902431813461,0.000305568498695862,0.00118923673915903,-0.000649638567615115,0.000352120843019975,-0.00133902357865032,0.00699918083527466,-0.00581748745822719,0.0109883094661606,0.0015769765381285,-0.00450407431338609,-0.00772250150338659,0.00165410860881169,0.00121670390938079,0.000649696181688894,-0.00136925389463159,ro-top
-0.0122047187605946,0.004657707743923,0.00439320890029561,-0.000485323823684107,0.000204394601420986,-0.00147725591315888,0.00847429820631485,-0.00732987927013719,0.0152793537398564,0.00216001222138226,-0.00634631291840143,-0.0154334623795747,0.00137223223613512,0.00169674932829083,-0.00463801136121,0.00151599169820043,70s college faves
-0.0208086884632658,0.00034751947079753,0.000638293150285657,-0.00135565660453663,0.000195469270666556,-0.00150704606814861,0.00890528410500011,-0.00625151193022821,0.0101679136999194,-0.00330199489755343,-0.00475987279283368,-0.0071889779981847,-0.0032594390301515,-7.48659839106584e-05,0.0082885406803682,0.00416437424392208,literatec favorites
-0.000515333946939684,0.0010850390706153,0.00152028988732542,-0.00246186353381613,0.000322588363650523,-0.00177504470059716,0.0141133642017053,-0.00612370052652976,0.000866187285465729,0.000371784850242257,-0.00281636406063421,-0.00529860708242458,-0.000949448621304256,0.00109454164692555,0.00394145405764974,-0.00314942910108964,wakeup
-0.000702476657015165,0.00127996922804473,0.00149378502689159,-0.00139092711889304,0.00184510300610413,-0.00146511590216114,0.0102466024860636,-0.00522443497897173,0.00984707627998506,0.000183238882521321,-0.00467695839650568,-0.00779241021285358,-0.00212249723623553,0.000885325439692246,0.0055788460637836,-0.00255613588234397,fun fun fun
-0.000601085559329082,0.000418661564784063,0.00155599496959575,-0.000754036507415545,0.000587417664798879,-0.00190331200328336,0.0125274132780201,-0.0089802712909799,0.0186629221810742,0.00243526840235442,-0.00858795639122921,-0.0226296775387045,0.00313918852288672,2.90648328200672e-05,-0.00957745349704737,0.00469851222320525,e-motion
-0.0291860172646248,0.00585645175338353,0.000397891916649898,-0.00353155587812949,-0.000154047798264853,-0.000785679964146857,0.0211845823168339,-0.0070782056943168,-0.00976457781306253,-0.00255298087864833,-0.00176105312148581,-0.00311061157977134,-0.0139836403158609,0.000528710838450441,0.0167701405423789,-0.012300115782857,gta sa
-0.000245456853673967,0.000322849489309609,0.000557922068644677,-0.000879552797520597,0.00021608345237022,-0.000772841458678588,0.0109244006456258,0.000102021420742536,-0.000376091362731748,-0.00102912037479284,-0.0020818116079111,-0.00275255871775921,-0.00403575669500246,0.0016750591332869,0.00805704413274041,-0.00817416200835935,straight drum beats
-0.00122371163331369,0.000468881905482475,0.00108196041215311,-0.000906758419110713,0.000408818515608838,-0.00150242577409024,0.00971903466561873,-0.00577678846875371,0.0107717774765309,0.00143649498658701,0.00120261478417925,-0.00881867471121596,0.000704906368052883,0.00271169470060567,0.00353400648774598,-0.00298653485509515,reminds me of someone
-0.000649376951504734,0.00358504642357126,0.00125285235433753,-0.000738528382820337,0.000528751598515577,-0.00194581881570599,0.0124602825542943,-0.0076783702537067,0.0167007824607756,0.00218272676926876,-0.00667464857428721,-0.0107668698412193,0.00236924866122738,0.00229394738664686,0.00142043671502267,-0.0060688401950962,turningon
-0.00197501422369572,0.000537099727090744,0.00397450575900229,-0.00132937883642031,0.00071282756986446,-0.00196630289971687,0.00833774393095695,-0.00669336186662878,0.0127151377854109,0.00155207648974517,-0.00514756751741166,-0.0109459766139864,-0.00287050325240204,-0.0005268583138515,0.00650275659785372,2.83308307420223e-05,oldies favorites
-0.00101982332667932,0.000856532328444162,0.00559662066650451,-0.00572603076413385,0.000643950016144215,-0.00131334725812317,0.00688157363084306,-0.00532611433800843,0.00468488625724485,0.000296072445862193,-0.00290873109798258,-0.00434848320669122,-0.0116996620585574,-0.00315188007680861,0.035069776668638,0.00682556309600316,-soul-funk-blues-rnb-
-0.000331987340387257,0.000359341989815932,0.00150702169127265,-0.00380695403161094,8.87055651115388e-05,-0.000715472220820443,0.00538867018097055,-0.000798946617230132,0.00223574029471871,0.000114845256745766,-0.000784978713566791,-0.002627414560985,-0.000194968214353651,0.00110144448954433,0.00369898669241095,-0.0029150398522577,pure pleasure
-0.00375638263590625,0.000811754800160178,0.00253359248063907,-0.000479689966075729,0.000624429817149737,-0.00240507844586069,0.0147619766417413,-0.0136431632183629,0.023593762157472,0.00337076161816699,-0.00789719666944172,-0.014764633204279,0.00149689781308979,0.00246451014706127,-0.00677866989449943,0.000667699181493049,hardrock mood
-0.00364313778275646,0.000442810707163319,0.00103848651876931,-0.00138921276022062,0.000368462904087207,-0.00170144208190744,0.0100140042461712,-0.00545915433043985,0.00739136590955494,0.000289705536494907,-0.00321714941889885,-0.00707783841176374,-0.00328940942554502,0.00113189920311004,0.00864691874907575,0.00407624754754725,i adore this regardless of how embarrassing it is
-0.00100760173786222,0.000838873585159058,0.0016602453741745,-0.00137171132439243,0.000805805609594639,-0.00187170676008963,0.0146283747530067,-0.0198970998507629,-0.00551196035750375,0.000375001964715927,-0.00196711677693726,-0.00389106396721266,-0.00354600931395894,0.000621122987146878,0.0101965430512713,0.00195262582738637,kid-safe
-0.00205420391839911,0.0105502778956978,0.0219087209367118,-0.0117139569883015,-0.000774183117226516,-0.000201906660970819,0.00906808755962356,-0.004922180644187,-0.000768370639823221,-0.00109598954944862,-0.00177206155302429,-0.00324660715032273,-0.00120270130446851,0.000642377593309869,0.00378646846651402,-0.00249410765375166,station 1
-0.000409743126269053,0.000333996923761324,0.000922219451515989,-0.000706879738208466,0.00049451979909885,-0.00110639618825534,0.00705570667381106,-0.00506161025035756,0.0108547420782063,0.000510199482680907,-0.0038356121316104,-0.0013445593097215,0.000268979729852802,-0.00223583479341565,0.0011730543413271,-0.000643538025022019,olspur july radio
-0.000759242550309445,0.001169018938426,0.00595879570668702,-0.0145917963837874,0.000295005969197652,-0.00103316034995217,0.0107891908562569,-0.0123792776738227,-0.0019471060777316,0.000292473270917397,-0.00234929618121599,-0.00288101963663823,-0.00985260091194257,-0.00250354900955655,0.0278480917336668,0.00412968993527699,sexy time
-0.00102412837575432,0.000659045387785399,0.00501470609605496,8.76314940374006e-05,0.00126817727635475,-0.00135487861045757,0.00742611625936995,-0.00609977002138288,0.0120099458099326,0.00159095913294492,-0.00498151441580611,-0.00521890408123797,-0.0014069111368548,-0.00228291453331423,0.00422238047176425,0.00192964767720707,song to sing to
-0.00079151834614319,0.00205123376848291,0.00203151240775234,-0.00202950373679418,0.000486694995584236,-0.00173845316572272,0.0117161652766317,-0.0160863538763736,-0.0045703023881823,0.000163609893408231,-0.00221138874310709,-0.00307729670298098,-0.00863548148840689,-0.00196559306184316,0.0250932957851754,0.0060213968698068,the seductive
-0.000653870632827338,0.000513701829606848,0.0025792595685096,-0.00354732844779863,0.000392416308254915,-0.00123646482017937,0.0110336247214145,-0.00551513031552012,0.00695464575016694,0.000408840458955161,-0.00117984112693746,-0.0048357372884745,-0.00319878216012309,0.00408995365306062,0.00434651803152214,-0.00674915970937654,cunt
-0.000806240083288924,0.000394713659466035,0.00130743309728564,-0.000648583379223146,0.000677148622176617,-0.0016027457809066,0.00970932857340148,-0.00804195404997424,0.0125424221778248,0.00171739340633831,-0.00623104080780231,-0.00986803704050988,0.00110056787877442,0.000887080511089708,0.000255677901315892,-0.00133084711081517,left of center
-0.000706586981900905,0.000512958518374117,0.00208810684022854,-0.000684054076711741,0.000722121577700775,-0.00271395263357188,0.0160444482992784,-0.0138861642218735,0.0292292721180795,0.00416942582446759,-0.0057351607854704,-0.0198566051658411,0.00360028164625605,0.00549620684233818,-0.0108127941459304,-0.00110377800537368,alternative hard rock
-0.000586100605219507,0.000328762974567157,0.00107318396261904,-0.000526143468278569,0.000414222997765597,-0.00144572713886239,0.00864255025064058,-0.00583565644739216,0.0122480674224017,0.00149914357819657,-0.0053432686431166,-0.00950635503751178,0.000669618837131382,0.00145686753745805,-0.00143527767706038,-0.000941541847007869,flya alternative nineties
-0.00018544780557102,0.000374561775565212,0.00044433519601569,-0.000720024235958787,0.000233474121750428,-0.000709518229244592,0.0113250333641252,-0.00951877872222552,-0.00754689073089364,-0.000488069055782403,-0.000672103234550625,-0.000840545383442331,-0.00239214853583562,0.000963925238574021,0.0044535372188404,-0.004893272173979,synth riffs
-0.000291742367873901,0.000356178278810191,0.000595595965732031,-0.00099032786098816,0.000296684536348352,-0.000638579798212284,0.017994148522083,0.00732724013252155,-0.0044396478629069,-0.00529724339086833,-0.0036739209594443,-0.0041212384004041,-0.0177473908396993,0.00261255753180881,0.0195893426616231,-0.0293919487780601,popender-b0lzen
-0.00397004606603392,0.000950036414083121,0.0170736795015706,0.000259074954904129,0.00013134602102652,-0.00135857530902588,0.00565631649064459,-0.00460769897052318,0.00698729712580644,0.000734844265936041,-0.00346990918668697,-0.00755919543639099,-0.00435178888045771,-0.000263749852815384,0.0106035597798182,0.0037061838663796,early rocknroll
-0.000996029916815596,0.00104512521159415,0.00430069193579167,-0.00217582328977686,0.000589063593403756,-0.00181425471386549,0.0106262304797694,-0.00901756727862294,0.0181046279395089,0.00104783247348093,-0.00671821906709637,0.00022142770654398,-0.00102436913103546,-0.0058890385011172,0.00416047893166243,0.00161860092340319,moodlemoot
-0.000948967785049306,0.00035475325825203,0.00154994661456109,-0.00167276381775841,0.000420875367548284,-0.00142569998478245,0.00852061817728944,-0.00603922114705626,0.0128121208988715,0.00183706689184456,-0.00273793387564697,-0.0044753224754905,0.00203269595657707,0.00905300098184303,0.00230565285379784,-0.00364535681805773,nuodaifav
-0.000627132277761688,0.00249657977067924,0.0011660102345213,-0.00118726633304616,0.000545684579859559,-0.00194887891929158,0.0198441999333802,-0.023841879873593,-0.00539324469915735,0.00100725386642845,-0.00340641547812766,-0.000724757805891599,-0.00267124066585353,-0.00147927849869329,0.00671542115364305,0.0010863827571783,party songs
-0.000838597550870629,0.000623090307986098,0.00231677812207673,-0.000915266389249191,0.00069055561733,-0.00247563778452735,0.0169916354245326,-0.0113095644201004,0.0237227319261206,0.00304009749209295,-0.000895883074542253,-0.0226161700930195,0.000775946834847657,0.00663986363296781,-0.00503252103111721,-0.00370435744530946,zero
-0.00493024843757733,0.000509040000828947,0.00577228020988116,-0.00595022725762521,0.000239040911059208,-0.00275715620471374,0.00392655561983142,-0.00294423267268456,0.0054710170420424,0.000643673303544389,-0.00244804300862407,-0.00517621316111921,-0.00254833800654645,-0.00023791278741686,0.00713594073792065,0.00274227973786186,50cw
-0.000827890263443588,0.0110467296021942,0.00227600041001154,-0.000344204700522225,0.000175420664065774,-0.00132046974012926,0.00998443166250485,-0.0145952189397149,0.00041282571953777,0.0011427314256797,-0.00321768924878291,-0.00558132240772272,-0.000220250139940451,0.000210131386059835,0.00406311511757575,0.000286517512454828,summer in the city
-0.00100844185720801,0.000405857192780952,0.00237186140514934,-0.00110775391880192,0.000305860196655646,-0.00164533904592707,0.00710961001333129,-0.00667509823960407,0.00694652587673516,0.000928742068290378,-0.00382345965613122,-0.00712646437457619,-0.0009715885959643,0.00058417881398151,0.00396015848751445,0.00183939556999748,that girl
-0.0034392955839423,0.000611812911151903,0.00142504982480892,-0.00168313958954241,0.000315399129735992,-0.0014177218304391,0.00764391582912823,-0.00531068517050543,0.00974704318398785,-8.86365671684783e-05,-0.00395614486149199,-0.00624729854655704,-0.000581311251120069,1.18919894905295e-05,0.00328671399200626,0.00171864083342311,karaoke
-0.00177461142112251,0.0428942569947777,0.0115452006186654,-0.00368877938034751,0.000468267118312112,-0.00144474275871206,0.00757679831287277,-0.00658770483305516,0.00669417516410052,0.000884030413405274,-0.00317220268870309,-0.00442506341285811,-0.0172398945432342,-0.00551539694696274,0.0523162483147381,0.0067486792807276,soul remedy
-0.00077519452965536,0.000507441233167868,0.00167768405908953,-0.000656668126062457,0.0014824573811306,-0.0021378854080592,0.0131485388109725,-0.0103201596655932,0.0221084258807391,0.0028871493346062,-0.00907042855959807,-0.00688398769192348,0.000594154564607987,-0.00337060953995022,-0.00196001432312395,0.000102591795281461,mainstream-indie
-0.000275058357933913,0.000242276326922636,0.00072132534255303,-0.000458366637336283,0.00067662634131133,-0.00220835110283392,0.0168992758844334,-0.0170256143416956,0.0408205030484367,0.00794181611970514,0.0955634364027264,0.00979831873017024,0.00318737345094434,0.0825283708035975,0.000225725561595607,-0.0157337186201778,nwoahm
