0,1,2,3,4,5,6,7,term
24.67837,-17.999372,-65.89337,0.8322538,-11.303413,127.584305,-23.297495,10.536666,piano
-57.182518,-4.1357775,-23.755486,62.580883,-24.918219,17.635103,-19.111351,25.980286,chill
48.890106,58.31132,75.60977,-15.857,26.340656,-5.637391,-10.325562,17.912489,british
-43.787674,24.71917,-40.813435,-27.007029,-100.649284,79.62316,32.64029,12.059254,chillout
4.1446147,6.0083494,-6.833097,6.0536985,-11.037781,-4.4456687,-9.031575,3.5160196,vocal jazz
-0.088900805,-2.227691,-10.1894045,1.7733614,-9.980079,2.7019334,-6.2646112,-5.040183,jazz vocal
-43.437294,-3.6312666,-18.217377,47.59714,-19.059204,13.782278,-14.871671,19.628325,jazzy
38.405083,14.464892,-89.780685,26.099752,-21.985529,18.39331,41.37823,5.6656895,mellow
24.538864,-17.5982,-64.06241,0.47365102,-10.916339,124.26346,-22.550531,10.173965,acoustic
-59.725986,-4.4296904,-24.850155,65.246994,-26.123774,18.368362,-20.10064,27.092894,relax
18.163054,41.912807,5.8905506,18.144691,-29.012177,44.8084,-32.648304,74.193,vocal
-1.2224171,-0.5710822,0.7881525,3.0363064,0.6724664,-0.476694,1.4151189,-0.8464349,nu jazz
39.087452,-17.094023,-10.26406,76.849525,44.103596,-1.5809932,-14.329295,46.29385,favorites
-2.5606055,2.0638866,5.0891795,1.1058363,-3.7628894,-4.258189,-5.8464546,-4.9897146,modern jazz
-0.18298654,6.993731,-9.750568,14.722785,13.069045,-8.375074,15.233651,-20.822271,coffee break
-3.3209212,2.074758,-4.1563034,4.343421,-3.3114872,-1.5523806,2.4646702,-5.186157,10
-5.667889,3.2572036,-5.776748,3.5345056,-8.180272,-1.5257746,-7.3305817,-16.356495,wonderful voice
-7.2076297,9.657702,-3.2154005,4.322369,-4.4502797,-3.032592,5.011132,-13.724153,good pop
-1.4622792,1.7965763,0.92049783,1.5244577,-3.6342556,-2.9840467,-2.1729581,-2.6425786,contemporary jazz
-0.47307092,0.74449456,0.013820826,2.9758506,-1.4549178,-3.9288678,-0.21416841,-2.517106,songs i love
-0.30709875,-3.492017,-1.823982,-1.307283,-5.697436,-1.958258,1.4265441,-8.642983,dieta de martes
-5.381183,-4.2538323,1.1626952,1.4766444,-2.2737389,-0.5246107,5.7016063,-10.038968,gottolistenthisagain
0.119186416,0.959728,4.896334,3.306851,-4.652272,-4.6832333,-2.3450353,4.605055,positive
-49.520287,-4.0860906,-20.691233,54.527893,-22.1428,15.176935,-17.000082,22.758139,smooth
8.511828,9.195124,41.744385,24.5485,-34.1663,-42.11644,-18.5967,38.855717,feel good
40.453705,-17.663445,-10.520872,79.850525,45.830124,-1.7851576,-14.887741,48.09226,favourites
-0.54198486,2.0129113,-3.3318481,12.53145,-3.801439,-10.181647,5.0652237,2.6384654,male
0.11399005,-0.15600802,0.4344332,0.92296654,-0.8082424,-0.56189364,-0.26358572,-1.2104055,cover
-14.545428,50.34374,-22.579594,27.118103,28.648424,44.269676,2.9435308,1.5034244,sleep
41.14786,34.443356,2.227647,21.496117,44.93332,13.488776,76.7235,12.094659,britpop
26.054956,-44.0341,113.146935,-42.680515,-40.42576,38.918545,-3.5956645,47.046207,dance
36.049366,61.998955,-8.226815,-60.065353,-4.077943,84.80578,51.910767,-22.382967,indie
51.21147,-71.37492,-19.611195,-16.342892,-12.477647,58.0079,-77.83071,-41.628716,blues
19.729034,0.53379023,60.183956,-41.7704,45.73568,11.2829685,66.750824,-80.73626,punk
42.19728,15.782887,-98.35403,28.674858,-23.96019,19.933685,45.360096,6.284325,favourite
101.60248,8.520815,-3.4831252,8.416888,-11.808787,-57.838657,21.708158,12.320395,soft rock
41.51588,82.16495,-55.573708,-38.611362,-62.836224,41.571045,-45.469284,-25.078575,easy listening
-7.0446486,9.097522,2.2517822,3.3448567,-2.1582024,-3.0489144,3.2287254,-8.292561,get it
-0.28121832,-4.669167,-0.7313463,8.877739,-3.9584851,-10.164088,-11.021873,-5.950124,great voice
-2.2602847,-0.40612715,1.9513488,-2.989758,-10.123118,-3.9096878,-4.3297915,-8.87945,soul jazz
3.4205134,1.8917743,-1.9809611,2.1585093,-2.9761615,-5.5898795,-2.0128953,-4.4290886,crooners
14.641271,47.251633,1.6400149,30.011877,12.622182,-34.692287,-21.635563,-7.9923944,great lyrics
-0.44532642,1.0237211,0.18886346,0.8396848,-1.9698141,-1.7430737,-2.5421176,-3.2747028,piano jazz
6.4294467,50.18194,2.482879,-1.5811243,-29.042704,-13.348863,23.16659,15.484452,brit pop
-0.44733828,3.7610087,-2.922548,3.5785034,-7.5966935,-4.5150795,-4.10187,-0.24022277,jazz vocals
19.804565,28.749243,-32.24915,29.328472,-53.76323,-23.337158,-43.64622,17.683199,love song
0.98122793,3.0788152,-4.368939,3.788835,-0.80173385,5.4520764,-14.763221,-2.9483566,smooth jazz
63.439663,10.3213625,75.900215,-59.00012,-34.519356,3.2233958,96.076965,9.618772,new wave
81.65954,-34.29813,54.36274,-64.43076,-13.093374,-10.422456,-9.80804,-48.43375,80s
0.637128,0.9352687,0.2900818,1.2634124,-1.6224792,-2.5421004,-0.026411984,-1.4168905,freedom
0.08430326,-0.36596835,1.467338,0.3601257,-0.5653247,-2.6864033,2.7279944,-5.356355,strangeromanticdeadrockcave
-6.179984,9.996625,5.4103284,0.05286967,-6.38254,0.28387386,-7.494025,-0.3087115,progressive trance
-2.9646773,-0.4000703,1.8699571,2.5895963,-1.5748178,-1.9231832,-0.06866734,-3.1823044,psytrance
0.8902792,2.4990325,3.4587176,5.0522223,-2.300813,-1.4039123,-3.3596284,-3.8200324,goa
-42.351685,-48.918907,0.66380024,66.26158,67.10642,53.530838,63.37668,-10.790115,awesome
-0.88604957,2.6579442,4.008223,1.9058539,-1.9261485,-2.8729203,0.43173736,-2.134576,psychedelic trance
0.505787,-27.665644,6.4494615,29.79868,-29.340694,18.473898,63.13199,67.15228,sexy
-1.9371835,1.7972732,4.3744516,3.0667367,-1.8988322,-4.2592087,-3.5487285,-1.8508387,wicked
-1.6644075,3.0918536,5.467357,-1.8978735,-3.0811617,-1.3208003,1.1663651,-3.1847339,psy trance
-1.9626994,0.32792968,1.5406018,0.77613246,-2.1604693,-1.1980581,0.1281688,-3.3020444,progressive psytrance
-7.516353,3.1897008,3.1838512,3.0138242,-4.196441,0.37625337,2.7095408,-5.933949,wanttohearagain
62.37071,-51.989582,81.35758,21.266718,48.437843,-6.3833327,47.297,24.329021,punk rock
13.641797,30.576763,-31.092123,37.367016,9.630689,35.783043,-110.23648,-13.602274,ballad
-0.88070124,1.1338316,3.1719558,1.9199423,0.1117129,-5.6106825,-1.2816241,-7.9939995,norwegian
1.1454581,4.436066,-2.8757713,3.9327674,-4.9118924,-7.7225165,0.94568,-4.6606426,lovesong
-30.152742,-53.43441,38.34178,-52.31442,-22.141817,100.2871,79.02273,-27.613956,electronic
0.47216952,0.39122355,-0.21625097,0.43245685,-2.2715068,-0.9390955,0.8734382,-0.9751194,favorite by this singer
-20.786232,-3.5484831,70.988884,32.768414,24.390335,16.142187,-64.52702,20.237556,energetic
0.80027294,0.65744746,-0.26365042,1.1787658,-2.3315241,-1.9290847,-0.24796401,-0.94544685,sleek
-0.9758194,3.1216018,0.13777873,3.7370405,-4.207125,-5.2371383,-0.7686619,-1.2446601,attitude
0.4336838,0.70120215,0.1883545,-0.12358276,-2.4259183,-0.43873563,0.5286669,-1.0390884,vocalization
-1.8029435,0.6709268,0.9379539,4.9550757,-0.3225124,-2.5811932,-2.1837966,-0.77366394,evening
-1.8995235,1.2399946,2.3870327,5.423604,-0.3649204,-4.325164,-0.88348055,-0.7809422,influential
25.097021,22.200294,41.918476,-55.43155,-8.817895,76.412994,-65.92189,-15.191314,female vocalists
9.914491,11.982117,50.54282,23.887432,-38.65783,-49.427807,-21.594875,40.900017,catchy
24.56526,54.78527,7.610212,23.549725,-36.96056,57.826405,-41.830177,96.68006,female vocalist
-0.86660266,0.5410418,-0.073723994,0.7780901,-0.8802324,0.09350456,1.2302914,-1.4732344,2008
21.373096,49.43791,7.5321674,21.961395,-32.08513,50.87062,-37.90686,86.1859,female
-61.339634,0.43777072,66.732574,-19.581215,-104.80254,-9.26755,31.886145,10.261867,house
0.5865481,-27.261189,6.409405,29.559586,-28.702663,17.99809,61.826683,66.135284,happy
-4.0945945,10.494171,-16.388401,58.331367,-16.772713,-47.847477,23.350555,10.537458,love at first listen
-48.545002,56.75893,75.504074,-19.52029,-24.993965,69.09966,31.019114,34.319412,electronica
-26.895954,-61.373405,49.054474,59.463486,7.47007,-30.174524,8.256907,9.357565,usa
-2.1350167,1.7853214,2.3581514,0.44774514,-8.956853,-5.8729277,6.5875835,-3.7726107,it is party time
3.4190392,0.7018673,-1.1676563,0.7623395,-4.7525287,-3.5712576,8.637788,-3.2325747,summer 2009
2.4289315,0.9601497,-0.65766877,-1.059864,-1.6076422,-3.4506974,4.33571,-8.19964,3 and a half stars
-1.1974729,2.7572432,-0.016300013,1.1008193,-4.566173,-1.959938,5.937923,-1.6575458,i want to be independent listening to
0.21539529,-1.0766162,-1.4547235,-0.9311815,-5.1316576,-1.1819397,1.0408498,-3.528659,web-found
-6.2017226,9.60141,4.211568,1.2461823,-5.289679,-0.17946807,-6.9778547,-0.3742981,gorgeous
-2.8430603,3.2428195,5.603062,3.005141,-1.6647438,-1.9457995,-2.1899457,0.47007573,eletronic
-15.224995,-91.8365,-37.656685,5.8078384,-56.909092,41.771305,17.870962,-15.659449,funky
-0.20152958,0.29820344,1.9395479,0.582128,-1.0555644,-0.97428155,-0.41042057,-0.6858363,disco
-20.439188,-3.1907935,69.62232,32.571754,24.004234,15.981286,-63.960148,20.201433,favourite songs
-36.81342,26.505884,-1.607858,10.641847,-5.4693704,22.093954,57.09067,-10.094281,night
39.30323,-16.554707,-11.28048,77.58089,44.313663,-1.2316953,-13.718184,46.566025,pop rock
0.4331712,-26.804817,6.2775536,29.065145,-28.370085,17.705889,61.091003,65.07725,upbeat
-38.017162,41.543007,44.66283,60.252872,25.817764,-14.691791,25.658499,31.147324,english
39.11235,-17.153511,-10.285206,76.893265,44.11763,-1.5997671,-14.279317,46.30306,american
0.56944263,-28.77996,6.693437,31.091204,-30.523754,18.925417,65.60134,69.82657,party
-1.8918366,1.9457861,-0.12685393,3.1616974,-1.3312101,-1.4246116,0.5999656,-0.317013,female vocal
-6.1944456,4.322789,-2.3723826,4.0889683,-1.1804471,2.0316164,9.457673,-1.7727734,alternative pop
0.17927982,1.4027649,1.3465327,1.6346701,-0.031720247,-1.6309522,1.7584296,-0.77187157,synthpop
-1.2705321,-2.1291754,-1.2796077,1.940209,-1.2964965,-0.4030622,1.566214,-2.4735036,sublime
30.209518,-4.070607,45.88372,4.4108152,59.00824,117.359314,28.699442,48.74873,alternative
-1.6655915,0.38254604,1.6910267,1.2404214,-1.0909851,-0.08690546,1.4812969,-0.28171316,electropop
-4.571549,2.0468493,1.0174602,3.4700477,-7.298778,-5.1501174,1.2413657,-2.7673733,dancemania
-3.6290834,1.7111331,3.043653,0.75288755,-4.676827,-2.964354,3.332661,-2.6377726,dancefloor
-2.8454833,1.3473018,5.427705,1.2526511,-8.845155,-9.29174,1.0531238,-6.2935214,cool songs
-1.6125398,1.2984599,3.2402973,1.7848903,-2.8044806,-3.79642,2.760862,-1.1655234,funky house
-2.6184223,1.3472847,2.315315,3.3241642,-4.586174,-6.6728306,-1.4193845,-4.3516,d
-25.203684,18.582478,13.576138,13.465715,-35.764786,-39.47895,0.45091692,-16.829544,love it
1.7982962,1.9161456,1.8075371,1.5292256,-4.489454,-7.323848,-1.750929,-4.4693785,female singer songwriter
5.6728897,6.913761,32.08461,15.327736,-26.969175,-31.4635,-12.614622,26.872707,dance pop
13.877118,41.71465,1.2023538,27.353117,11.526481,-31.94973,-19.046772,-7.6959724,best song ever
4.959773,7.0203776,30.102406,15.094061,-25.1913,-29.345242,-13.023312,25.77648,dance-pop
7.5586467,9.1898155,38.881172,18.491926,-30.188986,-37.71836,-16.684292,31.967743,pop-rock
-0.07443615,1.8072772,1.9166528,0.919124,-1.7360147,-2.1627576,-0.56051874,-0.77676284,eurodance
0.008186626,3.611522,1.5648978,2.026736,-3.481434,-4.5835137,-0.23221296,-1.5441625,feelings
21.7792,24.545904,14.607542,-18.980536,-34.545753,-35.151024,-24.193377,-23.000473,memories
0.22891518,0.89283127,0.9815666,1.1284739,-0.7450502,-2.2006009,-0.7785391,-2.327159,melodic rock
0.59417635,-0.2275922,0.7864332,0.1818035,0.056980666,-0.05006382,0.1593588,-2.1576693,transym
19.190475,-104.71217,54.594917,-13.3299055,-21.819336,-0.17999871,63.96189,-23.428167,rap
-1.9026041,1.5465821,1.5954777,2.7538338,-2.1032457,-2.505715,-0.79010916,-1.3874432,gangsta rap
0.13489768,1.1048226,1.2312179,2.3475745,-1.278788,-2.196239,0.6075546,-1.3445923,west coast rap
-1.4637005,2.2962375,0.16059864,4.4786506,-6.314086,-9.33841,-0.67062515,-5.865281,wake up
-3.120765,-4.002636,0.7030012,3.8170233,-3.3646452,-1.6532226,3.8020563,-2.5006845,time to roll
-2.443358,-1.8154192,0.72627693,-1.1771244,-6.2199783,-1.5257739,2.101639,-4.703326,partygroove
0.2616251,-0.21665347,2.1747098,1.8294053,-3.9209569,-6.1281166,-0.09579042,-2.9626086,90's
-0.54415977,-5.706061,5.5091224,5.8665996,-7.8776326,-14.536918,0.8291218,-7.6353636,weed
-1.2513744,2.9563649,2.244526,1.2695237,-2.821292,-3.484305,1.2942611,-1.7015494,bounce
-0.15881778,-3.1751294,-0.4201439,0.8550688,-5.47199,-5.4598145,3.0758142,-6.7234287,britt
-4.6633077,3.1217718,-2.6287692,1.7857336,-2.5149856,0.26126787,1.4849534,-8.288993,bubbles
-7.6447387,5.181703,3.8785353,3.959384,-10.810065,-11.452612,0.26329622,-5.032784,light
-2.3464193,-0.7060323,8.604885,3.7578082,2.7186017,2.0100403,-7.7258167,1.9883602,lol
-42.67676,45.873604,49.63348,66.11634,28.583088,-16.598066,28.613424,33.464806,amazing
-8.299295,-26.583296,15.093953,-14.814217,-79.07202,17.403572,-60.824703,13.368663,rnb
0.49294904,0.5900753,0.038583677,3.4351275,-1.5585064,-4.963727,2.795968,-2.456823,1985
-1.5210826,-0.65366256,1.8684944,-1.0358136,-5.273748,-2.686533,3.6227276,-4.64187,homosexual intifada
3.4010034,0.0034730015,-0.953989,-2.5223205,-3.133709,-1.267822,5.60661,-7.44725,bloody gay disco
-39.692467,11.058339,7.761199,57.401386,49.184086,-1.2568659,-31.624508,-42.15592,epic
2.071058,0.9840963,3.7405298,1.8164948,-0.4629052,-5.6013517,2.9265852,-2.2387304,liverpool
2.391449,0.087545305,3.8274772,2.051039,-6.811735,-10.617143,0.79715484,-3.5900187,80's
3.9659398,-1.7932274,2.200844,-0.60622376,-2.9552088,-6.924765,4.911962,-6.946078,my 80s
3.8235145,-1.3774409,-1.7651155,-2.7748501,-7.7466207,-4.435582,16.59486,-7.3272614,hookie mixture
-4.505715,-1.5211227,-3.7539656,2.124502,-16.311115,-8.682822,6.9038925,-5.698895,happy thoughts
-2.333114,-1.9968382,2.2750585,2.5277238,-0.34375733,-3.8305864,3.3782954,-6.0055127,hammer
7.5491943,6.4146066,-20.422768,27.281996,25.03424,-16.143978,18.674896,-34.183743,great lyricists
2.3636723,2.5318434,3.6420453,0.4729535,-3.920453,-5.426689,2.8465188,-1.369184,trevor horn
-3.6333113,-0.6903361,-1.8588625,6.4716024,-5.997092,-7.462335,1.135348,-5.6215935,naughty
-2.9356997,-3.9077086,0.64738375,0.2556257,-7.8227215,-7.309795,15.625161,-10.818658,cps2006-favorite
1.1945684,-4.0908055,1.9296823,-0.77689666,-9.4704275,-6.128941,5.7444296,-5.373718,favouritepop
-2.1015785,-3.3420148,2.8612528,0.99764735,-7.842203,-3.7443419,2.8933668,-2.0337749,favourite 80s
-3.2110221,-1.8576399,2.0935571,-0.36995834,-4.495089,-3.0685668,4.1280746,-7.103008,efren
0.26445603,-1.8140882,1.7420151,-2.0848656,-5.0207205,-4.063984,6.3981404,-9.75787,po-kraftwerkski
-0.3919767,-2.480598,1.0322253,-1.5903685,-7.054569,-2.3730009,2.2250464,-3.5502279,topfavouritestreamable
-0.7588722,-1.6201934,0.1418156,-0.40079662,-4.7852497,-2.3766668,1.4561479,-3.9251225,favouritestreamable
2.070633,-2.3008592,0.4999855,-0.75244826,-3.2467566,-3.55177,2.532721,-5.5505395,apex
2.241413,-2.8614876,2.0147126,-0.67976165,-3.13776,-5.244405,1.6125457,-6.6063137,steveadamsfm
-3.8582618,1.437495,-0.520728,-0.43582493,-4.8989663,-2.5162644,3.5871232,-9.187245,byron
-2.2045553,1.7858304,3.744937,0.7019152,-1.0430928,-1.7522768,-6.1174006,-6.1385546,long
11.69595,-1.4136616,-1.7373506,-14.696978,-26.258432,-10.277166,19.175055,-17.052317,best songs of the 80s
-1.0344832,4.8950253,-0.6902094,0.34837893,-0.95846605,-2.755501,-7.89394,-11.741137,poetry
-1.277498,5.350965,4.918843,0.6856232,-2.0829036,-2.9543488,-4.838236,-3.8807006,uk pop
-20.423445,-2.4146812,69.45372,31.850075,24.01595,16.576124,-63.509834,20.065088,atmospheric
-7.2923994,0.14547792,-1.8810934,7.66629,-4.6318607,0.7299624,-2.0810108,3.0602336,fresh
-1.4933022,2.9097412,-1.1485233,-1.5739602,-5.8914814,-1.004647,2.6795611,-5.0964212,outstanding text
-0.53423667,0.28881317,1.6251329,1.0061564,-0.57304806,-1.0105339,0.4002857,-0.8736687,synth pop
-1.7359627,-0.33486384,3.0611696,4.9710493,2.9067757,-1.9199867,-1.2183511,0.2773533,trash
25.993378,-10.794695,-6.8013577,52.25073,30.479813,-0.13154507,-9.005205,30.958277,powerful
-25.907005,-28.558664,-0.42349023,40.080738,38.878033,31.419014,37.308155,-6.2588615,moody
-38.813934,-44.31271,0.87689865,60.34166,60.86893,48.692142,57.522404,-9.550775,good
-21.669748,-54.790825,45.19558,50.59263,7.1470222,-25.644787,7.674369,8.705322,political
2.1372516,1.1697325,-2.347634,-0.956061,-6.031885,-2.841835,0.5760033,-3.8063042,famisa
0.5536957,0.15387133,-0.28544772,0.37373906,-3.6755855,-3.1555371,-1.0307308,-3.7264519,romantico
19.724854,45.389553,6.753069,20.381155,-29.534351,47.012165,-35.50466,79.259254,romantic
-0.017721357,0.08689275,-0.5784334,2.537889,-1.3638618,-0.75320625,-0.06684216,0.1288023,swing
1.8780837,0.6774764,-2.9281807,0.8368995,-7.4906263,-6.0487475,1.0212995,-3.4086013,lts
4.947568,-4.729267,-2.8593206,0.51600885,-6.6914964,-7.061822,2.1024475,-9.645873,malesinger
0.044356544,-3.8817837,-0.25114563,-1.4164886,-5.7274895,-1.2375373,-2.3179944,-5.75399,swazz
28.856932,-19.493841,-18.475006,-8.602388,-26.338423,-11.402664,-2.396205,-23.511425,fh projex
3.0708206,-2.0182576,-1.3953608,-0.9689454,-4.4422174,-1.1174072,0.27942204,-2.7548482,fhnotbad
5.9185014,-1.015162,-5.973728,-2.3099844,-10.068831,-3.565104,2.5349104,-8.023168,official uk chart number 1
4.6634274,1.4210557,-3.5038023,-2.3814976,-5.426932,-2.755602,-0.53850585,-8.286193,hombre vocalista
18.861738,44.763783,7.104919,20.307726,-28.12338,44.761246,-34.032856,76.74712,sweet
-18.204107,-2.5539093,65.7855,30.495583,22.809544,14.175712,-60.936165,18.41553,best
25.019985,37.41085,-41.874924,38.113953,-69.62707,-30.006937,-56.598156,22.995787,love songs
0.873536,0.9435922,-0.3639678,0.51495576,-2.8095767,-2.337061,-0.50297564,-2.4416993,40s
1.9744611,1.7579939,-1.3779131,1.9246569,-7.107483,-5.598787,-4.717798,-3.4855044,crooner
2.8502064,3.612215,-0.06622043,1.9635569,-1.5630379,-9.093117,-3.171591,-11.828097,great music
6.0458183,-11.997028,-2.5264885,18.877296,-11.763193,-28.050674,-18.90301,-11.646601,golden oldies
5.8710475,-10.181573,-2.3988528,23.092337,-11.960387,-36.08448,-21.986769,-18.929436,all time favorites
2.2120495,3.6560667,0.4187228,-1.008925,-5.536248,-5.18386,3.9173086,-7.029833,sway
-0.22013761,2.1824296,1.4402931,-0.34320724,-2.9957964,-5.214347,-0.12285161,-9.229137,sunday morning music
-1.3993844,-2.4664495,-1.9129126,2.7496808,-3.7006264,-2.6505039,-1.7701751,-5.471975,evergreen
12.428035,-104.755936,22.255316,36.212105,-14.24607,91.039,-38.42264,59.198677,soundtrack
-1.6340063,0.8900676,-2.6076343,3.1102736,-3.0598187,-2.6855962,0.299659,-4.6215377,beautiful songs
-2.0239668,-0.37510496,-1.6118063,2.8505504,-3.8884928,-2.2525983,-2.2456627,-3.2190359,standard
6.5154147,11.016304,2.021382,-2.7456148,-1.348082,-4.3834286,-0.46563342,-10.673636,theatrical
-0.6804429,0.91963327,1.6085454,1.424156,-0.27038035,-1.3241132,-0.57627577,-1.2376981,speed
1.6445826,-4.1397963,4.931666,2.328443,-0.19008307,-2.1862204,-0.47549188,-0.072977476,satire
0.49649847,-30.4355,7.0953445,32.969772,-32.415516,20.146141,69.54617,74.06832,cool
-1.0889975,3.3894923,0.0030120707,-0.62315327,-1.8638109,1.3299679,-0.38388437,-2.6488395,baroque
0.51051104,-1.0335749,-0.067331195,0.761871,-0.88320214,-0.24752213,-0.1259107,-1.4365076,covers
-5.40351,-0.168214,1.7721275,7.5282354,-2.3046546,-6.4893227,1.6233602,-4.5250793,french
0.2833527,-0.15770267,1.0501431,0.7154757,0.17605603,-0.28532076,-0.35251802,-1.5753478,progressive rock
-4.258238,0.98703825,0.93114513,5.751828,5.053039,0.09689355,-3.6696334,-5.187854,prog rock
-1.1024619,-0.1371933,-1.3416919,0.23535706,-1.0561239,-1.6148053,2.8265047,-9.119735,titletracks
-1.6545594,-1.6148773,3.59814,2.2398064,0.22772849,-4.232872,-1.8303556,-6.8664284,swedish
48.574734,40.287758,1.8944043,26.71293,53.354595,15.846254,89.55317,14.925929,indie rock
-7.559953,-16.02944,12.34433,16.039633,1.630865,-7.857134,1.9831414,2.0964808,garage
-11.840559,-22.306885,17.453127,23.689388,0.6169499,-14.054866,3.298102,1.7272682,revolutionary
-1.2022744,1.480762,1.9546452,3.0128927,-0.68791646,-3.4609804,3.1493273,-3.1157813,trojkowy ekspres
0.19711246,-1.4085035,0.4586149,1.9788971,-1.3421385,-2.5755277,0.13989058,-2.608376,garage rock
-0.7736012,0.6121333,0.81035864,1.2974513,-0.32767388,-1.6920242,3.6247401,-3.334958,candidate
-1.1351718,0.6119977,1.3186879,0.38436052,-1.5401652,-2.6945987,3.3484774,-4.0718813,atf
0.015709942,-2.393369,0.038652644,0.34616548,-3.152181,-1.0626265,1.077355,-1.9571426,class struggle
-3.4095874,-4.3026905,0.9768912,3.2295573,-1.5326573,-2.8762097,6.627855,-7.0852737,good dot com
-3.3310363,-2.4345744,-1.9758978,3.911294,-1.2071389,-2.3255613,6.0872464,-6.9082193,radio crazy diamond
-2.0653195,-2.4178889,-1.9639621,0.10927201,-4.1329374,-2.2197292,6.7840023,-6.9523377,auralsex
-5.3692956,-3.3463726,3.2422817,7.1102705,3.4484677,-6.0009546,8.189538,-12.546079,liederabt
-1.7581193,-3.0898044,6.7152877,3.4304597,6.2186775,-2.5360386,2.0262272,-6.488139,sweden
-5.3479247,5.469099,5.913855,7.604619,3.1155565,-1.837004,3.312962,3.3087196,fave
-2.800804,2.5746906,7.444884,1.2569247,1.088829,-4.6535416,-2.3513436,-4.6941385,angst
-3.4201741,8.474264,8.7716,0.6220317,-5.573672,-7.9561954,-0.02059659,-5.087755,glorious
0.34477443,0.43581185,6.845813,4.1044364,-0.9038583,-8.187059,1.6561855,-2.491742,old times
0.9373115,-1.8458323,0.93778974,3.0363781,1.1482929,-2.2270312,1.6732912,-1.9954182,garage punk
1.6346594,2.7143793,1.3073162,1.700934,-3.2362576,-6.523978,0.45802417,-2.939566,top
1.8940464,2.9574358,-1.1686323,2.3985355,-3.943379,-6.9206333,-0.26772466,-4.342147,my favourite songs
