0,1,2,3,term
-12.410389,1.7863576,4.207116,6.7320986,soul jazz
-11.6949835,5.471552,5.7749176,5.1831684,crooners
-4.119704,6.2430434,5.564721,-11.809237,great lyrics
-11.04047,5.578443,4.13844,9.704597,piano jazz
0.9909039,9.300815,3.892807,-9.285204,brit pop
-7.108236,9.484268,4.688485,7.1653214,jazz vocals
-6.209295,13.578902,7.0179534,1.4527352,love song
-1.6124494,7.0613236,0.120941006,9.491605,smooth jazz
21.753065,1.2900493,-13.780554,2.7844055,new wave
12.837875,-2.525536,-11.608578,9.484931,80s
-15.289649,-2.3205495,5.6182804,-1.544645,freedom
0.7032771,-11.93046,-5.753803,-6.817435,strangeromanticdeadrockcave
15.056207,12.871658,-2.7347493,-8.334627,progressive trance
9.8618355,0.056764033,-6.594802,-1.1545024,psytrance
14.614857,-0.9441932,-8.634291,-7.7124457,goa
11.730651,12.18495,-1.7704753,-3.0334642,awesome
11.572742,-3.2394373,-7.654952,-8.677476,psychedelic trance
9.110379,10.11271,-3.7539458,9.930392,sexy
-2.3136435,8.558458,5.34636,-9.0025835,wicked
6.479244,-0.7159967,-3.96787,-7.493762,psy trance
6.999607,-4.9758782,-6.023174,-5.991071,progressive psytrance
1.9185404,-5.9898806,-3.5028508,-5.6575875,wanttohearagain
20.015007,1.6996104,-10.570485,-9.068238,punk rock
-0.31655633,17.85812,5.1489725,4.14436,ballad
11.970875,11.226167,-1.4234736,-9.68968,norwegian
-11.096812,0.09895857,5.2160416,-2.6517174,lovesong
18.678574,11.629416,-7.791576,6.0789876,electronic
-16.126814,1.3208672,5.650598,6.195198,favorite by this singer
3.7750382,13.67962,3.2765584,-4.608311,energetic
-15.285921,2.450688,6.766781,2.3434687,sleek
-14.119016,3.7533298,7.662536,-1.452267,attitude
-14.529815,2.04789,3.9286177,10.995368,vocalization
-4.6903257,13.033407,5.961535,2.1896982,evening
-2.4257202,14.236415,4.7573285,5.1276965,influential
8.566615,12.998541,-2.5767322,11.290818,female vocalists
0.3170842,15.421965,5.4987063,-3.556159,catchy
10.584503,10.7163925,-4.8433843,11.830893,female vocalist
-6.065579,-3.512672,2.602185,-12.28309,2008
4.5809054,16.958132,2.2866273,5.1377525,female
18.788805,12.446432,-6.3321295,-0.78655386,house
8.2402725,15.08679,-0.033897337,3.76073,happy
-6.849307,0.47071514,4.5904646,-10.661962,love at first listen
18.236134,12.996858,-6.5470757,4.064375,electronica
8.383289,10.796269,-1.367923,2.66938,usa
-7.2383776,-2.123245,2.8298457,-3.5104928,it is party time
1.8851924,-6.709712,-4.0092735,-4.780039,summer 2009
1.6995796,-10.225963,-5.8404937,-4.9285555,3 and a half stars
-7.936273,-0.44228885,3.751195,-2.5855827,i want to be independent listening to
-8.823206,-8.301002,-0.7790165,2.145571,web-found
-1.803787,12.922052,5.924162,-5.010977,gorgeous
1.6286256,8.902165,3.2030737,-6.814779,eletronic
7.7273264,4.520191,-6.3049893,13.306003,funky
5.2411284,18.180279,0.68956745,11.496418,disco
3.962521,12.904519,2.810043,-3.3289661,favourite songs
8.722914,5.554509,-4.7351184,7.4051275,night
10.353818,15.360497,-1.1085213,3.75593,pop rock
7.2796845,13.835734,0.536383,1.3703332,upbeat
7.3632193,13.43458,0.4411624,1.4890854,english
7.8869853,12.853901,-0.41625208,3.094179,american
8.996366,13.389234,-0.9102909,3.5094438,party
7.7614365,12.99784,-0.65109855,4.748468,female vocal
13.226602,8.066593,-5.4238214,3.3492467,alternative pop
20.156408,5.0967355,-10.649377,0.8660474,synthpop
7.613751,2.515738,-5.7978363,8.626116,sublime
16.473583,7.431329,-8.032195,5.461021,alternative
16.975834,8.544619,-7.71839,4.175471,electropop
-7.2268333,-0.93684924,4.190497,-10.041627,dancemania
-1.9909325,-2.7432926,0.9930629,-11.869743,dancefloor
-8.723089,-0.2483891,4.2889132,-2.4670248,cool songs
3.4680645,4.033415,1.0067517,-14.157809,funky house
-9.986188,-1.1994119,5.0019474,-6.078409,d
-9.103164,1.5448374,5.756911,-8.042805,love it
-10.343789,3.8544178,6.454548,-3.3247619,female singer songwriter
-3.8825717,7.9719663,5.406655,-5.903682,dance pop
-5.997179,2.1251287,4.8726444,-11.038529,best song ever
-3.0926187,12.840442,5.945884,-1.307504,dance-pop
-2.4202166,14.93134,6.113188,-0.41742572,pop-rock
9.735802,15.616986,1.0726273,-6.703328,eurodance
-10.260293,10.001699,7.316768,2.8968208,feelings
-10.069783,5.269937,7.2394423,-5.4341817,memories
-5.302748,-7.336138,0.6249064,-13.882502,melodic rock
3.2172768,-4.667396,-4.613249,-4.865533,transym
0.74433094,18.582657,1.9227574,15.806808,rap
-7.631198,16.582483,7.6892405,5.5408554,gangsta rap
-4.826275,4.0558877,2.330199,2.5305612,west coast rap
-10.300181,-2.1324391,4.485783,-5.149436,wake up
-8.324068,-5.2742796,-0.52790177,5.8972692,time to roll
-3.913442,-7.247497,-2.4350104,2.088303,partygroove
-10.37971,-0.09884718,5.5762467,-7.2691336,90's
-11.550347,-4.175636,3.8597848,-4.2487593,weed
-6.736851,0.454814,4.506257,-9.849958,bounce
-7.803457,-7.9466834,-0.45809633,-0.051709156,britt
-4.4171567,-8.594316,-1.7608262,-3.2162838,bubbles
-12.1783285,0.42866307,6.2213316,-4.813881,light
1.1194696,12.451343,4.5856934,-6.8804502,lol
6.4067535,14.542704,2.1472597,-3.705675,amazing
2.0758696,15.578945,0.1371749,16.291124,rnb
-1.998621,6.52234,4.4158792,-9.558998,1985
-2.496949,-8.959172,-2.9940026,-3.2662878,homosexual intifada
-0.07858073,-9.220015,-4.6708097,-2.5786524,bloody gay disco
10.525653,11.383633,-0.9282069,-6.2503414,epic
-1.5568348,4.06316,3.309684,-9.168299,liverpool
-9.267946,-0.09523806,5.110676,-7.1668563,80's
-3.1285493,-5.7065787,-1.0581727,-2.9576874,my 80s
-3.7559867,-8.715816,-2.523925,-1.2281225,hookie mixture
-6.227869,-3.262714,1.5049864,-1.0958905,happy thoughts
-2.6918397,-8.586582,-1.8267541,-7.463822,hammer
-7.5123634,-4.7781005,2.3618817,-8.241338,great lyricists
-0.008002331,-0.9263145,0.588252,-10.033487,trevor horn
-8.872354,-1.81799,3.6545858,-3.7270083,naughty
-2.6864955,-7.33044,-2.5744166,-0.3969498,cps2006-favorite
-8.574376,-8.717917,-1.6151869,3.7083786,favouritepop
-6.8430505,-6.122581,-0.9402422,3.9935765,favourite 80s
-0.8851544,-9.546508,-4.7570276,-0.51369214,efren
3.1911757,-9.233442,-6.2896585,-3.5656512,po-kraftwerkski
-11.2501745,-8.701773,-1.2514277,6.850333,topfavouritestreamable
-12.141933,-8.448143,-0.14576139,4.7861137,favouritestreamable
-4.055304,-11.853331,-4.409203,-0.6798665,apex
-3.7716496,-10.168549,-3.4093568,-1.5913807,steveadamsfm
-2.9821436,-9.238758,-3.528188,0.556053,byron
-1.6449052,9.858847,4.7594843,-4.115179,long
-6.149135,-7.3595214,-1.2666314,1.1012791,best songs of the 80s
-2.5322585,15.613301,5.918686,1.8745357,poetry
0.055173628,10.8265915,4.1599965,-3.1505795,uk pop
8.509131,15.242343,1.4206643,-4.8644686,atmospheric
1.2898144,12.757826,3.5334103,0.38642755,fresh
-1.0409482,-9.727668,-5.857802,3.609474,outstanding text
13.881093,12.436823,-2.721694,-4.390316,synth pop
7.93273,7.3902597,-0.5249464,-8.561156,trash
8.052253,10.984074,-0.040712614,-3.3295412,powerful
9.848051,11.959243,-1.2560108,0.46334133,moody
10.624491,12.418099,-1.8025287,1.5015216,good
15.395174,6.966418,-7.683267,5.68539,political
-7.9448733,-1.1988196,-0.32101953,10.937704,famisa
-12.779816,1.7700539,4.733073,4.981235,romantico
0.5538529,17.592583,4.2572,6.341005,romantic
0.62567246,4.7636657,-2.0693927,10.474341,swing
-6.674658,-0.84763634,2.0943549,2.0622156,lts
-9.983073,-7.0422945,-0.18257858,4.5302353,malesinger
-9.197525,-5.6961875,-1.5489341,9.861474,swazz
-10.982809,-6.2232385,-0.91852975,9.515439,fh projex
-10.86384,-5.8392105,-1.1950167,11.188023,fhnotbad
-8.514983,-4.5800037,0.32991922,4.354458,official uk chart number 1
-8.574664,-3.5403383,-1.684884,12.644145,hombre vocalista
0.7393139,16.780594,4.8123913,1.7070328,sweet
-1.814275,14.872448,6.0356975,-1.5986592,best
-4.38202,16.039566,6.371452,4.4045625,love songs
-7.4798565,4.5424004,2.6150155,8.694924,40s
-12.50674,5.3709836,6.2773933,3.7563891,crooner
-7.368032,-1.1864374,3.695379,-6.181535,great music
-9.855119,0.9421389,4.341754,0.5848914,golden oldies
-11.745837,-2.32137,4.8352275,-4.644595,all time favorites
-6.5187535,-9.269648,-1.3246051,-1.8989689,sway
-9.247118,-8.043451,0.47010204,-1.2887237,sunday morning music
-12.358517,-3.9173102,2.5830464,3.6656947,evergreen
10.373104,15.141708,-3.8558269,15.183342,soundtrack
-9.944609,-5.502582,2.6075535,-4.655408,beautiful songs
-12.822496,-1.1633216,3.2207015,5.970499,standard
-5.590845,0.080400296,3.8214233,-10.25543,theatrical
-1.780582,8.628454,5.3898005,-12.822622,speed
11.540715,7.172488,-4.3393874,0.820958,satire
10.619609,10.04244,-3.846878,6.780172,cool
7.7800784,3.597289,-5.8897085,10.333245,baroque
8.53086,-3.067073,-11.10636,14.912643,covers
8.839452,5.720822,-6.7883463,14.766868,french
16.719257,-8.106962,-15.655025,3.1694129,progressive rock
11.883546,3.589814,-5.8115025,-0.60246557,prog rock
0.333464,-10.358341,-5.51539,-2.6265984,titletracks
18.62851,-0.07004306,-12.462852,2.5158494,swedish
19.95783,8.461835,-9.352724,3.3184218,indie rock
12.830076,13.077731,-2.0870674,-3.7623117,garage
-7.2519374,0.38917124,4.714093,-9.624496,revolutionary
1.8389006,-1.7286764,-0.7538214,-11.3743925,trojkowy ekspres
11.495639,-12.451519,-14.441346,1.8657885,garage rock
-0.30424985,-10.121892,-3.9675431,-10.037772,candidate
-0.6516509,-7.3471813,-2.821585,-4.3567505,atf
-7.7486086,-9.57878,-2.9305294,2.7718537,class struggle
-0.6956448,-9.04947,-4.0215464,-2.9602346,good dot com
-0.5852932,-8.885944,-3.9525049,-3.448452,radio crazy diamond
-2.0903242,-9.556788,-4.0671616,-0.5447644,auralsex
-0.7054819,-6.645206,-2.0450547,-7.748439,liederabt
11.72894,8.24911,-2.6223133,-8.212497,sweden
5.603399,13.1355715,2.007012,-2.7524033,fave
-0.0734119,8.845207,4.3794165,-9.4941845,angst
-2.2246137,4.8789897,4.163245,-10.068393,glorious
-6.1814857,1.0831668,4.278684,-7.1569576,old times
9.88059,-8.794096,-10.2498665,-3.847218,garage punk
-10.089432,2.010915,6.0861526,-5.6804366,top
-8.72048,-0.08558019,4.972272,-6.184522,my favourite songs
-12.090835,-4.165475,3.702154,-2.3733072,sommer
-4.324866,-6.5532026,0.01907361,-8.281501,alltime fave songs
-2.1958632,-8.521108,-2.7715,-3.994627,casual
-10.559764,-3.9175403,3.4606502,-3.3982584,banger
-3.689924,-6.9186378,-0.56741285,-6.9676137,alterindie
19.83137,3.1036317,-11.271148,0.356195,post-rock
-2.5016522,12.3672,5.516186,-1.4770173,sadcore
-5.5243206,2.761884,3.5719578,-0.7733563,one hit wonder
-0.88166136,7.5532427,2.711058,0.92164844,one hit wonders
2.2815475,2.395071,-2.5526068,5.6662445,reggae
6.3698444,11.822547,0.124908835,2.8130133,80s pop
-7.9467006,-6.1691656,1.4177144,-4.86152,1983
-6.3689446,6.4877734,5.5642123,-2.4400434,cheese
5.5655575,-3.910838,-6.794321,5.243973,eighties
-6.3826165,-1.3508464,3.7211163,-10.965384,synthesizer
-4.518193,9.427513,5.9709682,-3.952335,hit
-8.570155,2.8278031,5.72017,-6.530122,pop/rock
10.033824,13.032008,-1.8244641,3.8347883,fun
-7.146212,4.526185,5.825228,-6.049803,good mood
-6.4019775,2.8330653,5.2650394,-9.113402,best songs ever
-2.0520334,4.229891,3.6624048,-9.897599,1984
-11.7009535,5.514903,7.218228,-1.4926398,adult contemporary
-11.747578,-1.1446338,3.1499596,4.835972,sampled
-10.249714,-4.4326496,3.8808079,-10.266753,loved
9.218109,2.4936361,-6.278366,7.0507765,uplifting
-4.4031806,9.554052,5.944734,-4.0149927,guilty pleasure
-4.728676,4.5914664,5.081274,-9.383731,high school
0.8254228,11.017406,2.7453578,2.2717915,happy music
0.32743987,11.0475855,2.3823626,5.1384788,original
-2.2727292,3.5803819,3.7482138,-11.566817,power
-4.6717224,3.4443092,4.829779,-10.509022,electric
-4.8986692,-7.750687,-3.060743,4.55198,fheasy
20.018396,2.207968,-10.228518,-10.623892,industrial
8.540843,2.6929994,-4.2633,-2.9575908,ebm
7.782444,-4.796655,-6.2179794,-6.1592135,aggressive
6.95336,9.641898,0.54590446,-7.156238,angry
-1.5101619,-1.0578412,1.4115238,-11.481429,harsh
-2.4392955,-5.2752705,0.05510933,-11.563264,blood
-1.4155964,13.441343,5.1427264,0.0834243,ost
-0.10673396,11.003566,4.854822,-7.54728,great songs
-10.348416,0.3982749,5.0858593,-3.05536,lost
-0.21661253,-8.052797,-4.469935,-3.6253574,daytrotter
-2.2365952,-10.422922,-4.615302,-0.05510532,small hours
-0.53004724,-8.571562,-4.0711412,-1.790356,a good day
6.0858107,0.43203366,-3.8226323,-3.552608,grindcore
17.220455,-4.679514,-13.21274,-1.7230161,noise
5.926856,-3.447707,-9.668836,14.954434,guitar
-10.515431,9.696689,4.6435895,12.49826,jazz fusion
9.436344,-7.8963866,-12.104023,7.033218,77davez-all-tracks
-7.768871,12.8617325,4.4268184,13.456036,fusion
8.721901,15.404368,-0.71812445,6.6066194,relaxing
-5.1111064,4.209272,5.0584154,-7.8856816,guitars
-8.938179,-0.65094554,4.1665173,-3.0982633,virtuoso
-10.795707,-1.3329105,2.3052907,6.581397,fusion jazz
-2.7443044,4.291781,-1.8547398,15.829875,jazz rock
12.797163,6.473467,-8.806986,15.280872,instrumental
0.08168445,2.1018164,-2.7053876,9.593538,free jazz
-3.9045057,-6.175252,-4.817108,11.700632,ffmradio
-9.12537,-9.345985,-0.72197694,0.16934863,3 star
-5.036376,-2.3771658,-2.6846316,12.571372,smoothdiver
-3.6012263,-4.667012,-4.2458577,11.688198,dddiver
-5.431395,-5.9893847,-2.8446531,7.948922,my favourite jazz
-6.5081906,-5.4026527,-2.335088,8.902225,pastime paradise
-4.0763903,-5.3263187,-4.133906,10.710547,ffmrjazzmasters
-3.1009278,-7.623193,-5.3230834,9.747254,bbcglove
-5.1726055,-4.9108896,-2.9593112,9.629957,most mellow jazz
-3.3678496,1.2385814,-3.4849634,17.483624,cool jazz
-4.0707307,1.5941962,-0.07673782,8.549846,pat metheny
-3.7408004,14.202297,6.2272964,1.2800825,sensual
-6.076138,3.4134324,0.16319329,12.662225,jazz guitar
-5.198245,9.216925,2.1016765,10.919798,african
-5.468192,-9.344059,-1.2343849,-6.1853156,merken
-10.379559,-6.5098996,-0.94337595,8.871527,pure jazz
-5.7350464,-12.579559,-3.363729,-3.6827607,progressiv
-6.2688885,-9.8169775,-3.2040532,3.6168704,jazz-rock fusion
-10.242839,-0.93024594,1.5250518,8.835556,jazz-instrumental
-10.263687,-1.7934511,1.9704664,5.8010974,jazz-fusion
-12.136173,-1.76482,4.9319773,-3.5189455,male vocal
-11.0388565,-0.037771795,3.5565205,4.3948164,lounge jazz
-10.668175,-2.292479,5.0984936,-9.599649,like
-4.0244346,-0.54519224,-0.6799723,4.827079,trova
8.819325,-0.19655092,-10.624976,18.026266,folk
-1.5338337,12.374116,4.731351,0.4741638,girl power
2.1249278,15.637184,4.0795064,-0.03777004,new york
-7.0155854,-5.1601267,0.9004216,-1.381055,love to sing
-1.8842397,-8.541277,-4.2140417,1.6689976,secret agent
-6.479889,-9.603803,-1.1232753,-3.1819446,opelmelange
-1.5680822,-4.024859,-0.34423622,-7.2247005,yeaaahhhhh
-7.1541705,-6.5030184,0.97206175,-4.9543953,bad ass
-1.5388266,-6.1247034,-1.917023,-2.9155173,active work music
8.55948,5.7042637,-1.3084515,-12.861233,riot grrrl
-2.822652,12.225259,6.5477285,-6.92122,fav
-0.29560006,11.903261,5.262747,-7.9061,good stuff
-1.5099472,11.260118,5.2761116,-5.0252748,danceable
1.6769154,10.979139,3.4040954,-3.6955783,chick rock
-0.62546796,12.654544,4.7411146,-0.8697291,introspective
2.4215252,12.200435,3.4028788,-3.3819187,recommended
3.596853,12.564589,2.6563237,-1.4750446,favorite songs
1.6824392,12.7727585,2.4557872,4.6357865,female singer-songwriter
6.58805,14.864006,1.5437866,-0.12612319,favorite
10.096344,13.00059,-1.7935746,4.061776,female vocals
7.3438754,-2.5153997,-6.574993,2.631314,alt rock
-3.1170123,-6.915018,-0.68397796,-9.59537,haunted
-8.776454,-6.388368,1.408406,-2.3905506,femme
-8.447133,0.97536266,4.6247134,-3.6380267,motivational
-8.615588,0.38325632,4.706999,-5.0157022,strong
-10.529863,-1.3114328,4.9975343,-5.9824567,toll
-7.1788735,0.7970056,5.0457563,-10.307736,love this song
-2.9885945,8.471536,5.8971415,-12.248986,interesting
-3.6431613,7.402501,5.8277206,-10.486632,bouncy
-8.087178,7.0872273,6.540833,-2.9179094,women
-4.7102,5.447215,5.326095,-9.546103,favorite song
-5.1922774,3.654396,4.96622,-8.931297,anthem
-7.7963734,-0.05906298,4.8515553,-9.981517,different
-10.799708,2.1596658,6.037769,-3.8351352,summertime
9.805181,10.310723,-5.4866195,15.078178,new age
16.17203,12.670479,-4.0954413,-4.266797,dream pop
7.679009,4.1897364,-1.6533538,-9.95696,skins
-1.8579711,-10.015954,-3.4729083,-4.810387,sigh and swoon in equal measure
17.584358,15.648553,-6.500094,9.772529,downtempo
-0.97103655,-6.9005527,-2.6620865,-3.0774846,twinkling starry skies
3.5622222,14.585769,3.8529088,-5.2548757,haunting
3.4165344,-8.069788,-5.571022,-5.381618,any colour you like
12.906688,4.882565,-6.322898,2.2298908,femalevocalistsgdchill
1.9078557,-9.062719,-5.5414767,-3.8747177,american i like
1.4188615,-11.591876,-6.7055984,-3.6710026,sanftmut
-4.4453096,-8.860169,-1.0588516,-8.938248,alternative  punk
7.2222953,10.728735,-1.9297073,7.7269926,waltz
6.1516848,12.23264,1.96151,-7.351997,eerie
-0.7100726,15.318374,5.089847,1.1700985,soothing
-2.4681408,6.044844,4.758267,-11.262406,spooky
-2.4342644,4.562018,4.2273564,-11.810412,masterpiece
-5.1300163,-0.6543919,3.2307892,-8.832934,dreamlike
-7.023888,2.9420044,5.804495,-11.749167,2006
-11.053741,-4.7331243,3.862046,-6.845441,like it
-7.845383,-6.7064486,-1.1113197,5.4062004,slowhand
-5.6267233,-9.763649,-1.8856438,-2.4396982,video killed the radio star
14.302821,4.872754,-7.4501743,2.6010277,italo disco
-4.334292,12.395816,5.911854,0.3014444,hi-nrg
-2.6127338,-10.722704,-6.0784936,5.2981606,i love disco diamonds
-6.584541,-6.4628005,-2.1571658,6.5697403,discompany
15.280639,-1.1058,-12.80924,10.607066,canadian
1.8622981,3.2911134,-2.2653122,6.94946,country
-8.163416,-12.832138,-2.8785305,-0.5640906,present participle
-4.218263,-7.7253885,-7.7691426,18.207708,drjazzmrfunkmusic
-6.858425,12.981768,7.718685,-1.5943203,peaceful
-7.255926,8.767739,6.5301995,-1.0923882,chill music
-2.7138944,-12.2422495,-4.8066163,-3.3637507,bpluscoop
2.0306072,-4.521061,-2.1784594,-11.357712,gw metal
18.766827,6.661074,-8.407139,-3.1785352,trance
19.285906,15.318512,-4.9276514,-4.3430047,electro
15.381811,10.057741,-5.750573,2.4973614,dutch
12.556731,15.748482,-0.6503489,-4.7212706,club
9.90784,11.282524,0.28739116,-14.479568,progressive house
7.376479,-8.837071,-7.858133,-9.280417,hair metal
-3.937609,7.1170187,5.6935534,-10.189077,dream
-6.245011,-6.3129473,0.65825194,-5.5563025,rock ballads
-0.3773157,-8.507397,-2.4883776,-14.343727,glam metal
1.4041024,12.339291,3.9803088,-2.782998,my music
3.2016199,14.4655485,3.1274521,0.55112004,favorite artists
3.9847589,-3.8505037,-3.3767118,-7.727802,80s hair metal
15.3308935,-8.772783,-12.663936,-9.524317,metal
-1.891736,-9.034509,-3.23082,-3.9666839,listen more
-9.807334,11.506655,5.96372,9.488559,francais
-7.7663546,15.118241,6.8874354,7.4365053,world music
7.49445,14.191609,-1.1377714,8.777064,france
-1.0474348,-9.923738,-4.26476,-3.2429647,electronicadance
5.9572835,-2.304239,-9.037401,14.336502,mod
-3.4627395,-9.53477,-2.1139357,-7.0335393,body rock
-2.5096,-13.439068,-5.6431723,-2.485134,british hard rock
-1.5905285,-9.865286,-4.663203,-0.3972966,british mod
-2.5797307,-11.627976,-5.284856,0.21301231,fabfuckintastic
-3.0440557,-11.279388,-5.4697347,2.9138823,british psychedelic rock
-3.95913,-10.455711,-4.7816644,3.891203,60s british invasion
-2.9938238,-9.790915,-5.401396,5.5176277,60s british rock
-4.738462,-10.990757,-5.073865,5.3388696,60s british
-4.2729387,-8.094847,-3.276881,3.857531,kickin the head
-2.4685028,-12.081174,-6.3212905,3.2235188,60s british hard rock
-2.0260804,-13.414197,-6.5218387,0.06689208,classic british hard rock
-5.1404023,-7.135168,-2.6992471,4.922416,m60rock
-4.9239087,-11.035583,-4.0330367,1.8426754,british 60s
-6.220135,-6.1543684,0.27016327,-3.0395513,music for the revolution
-5.5084577,-13.219298,-3.9413512,-2.56327,classic british rock
-8.888122,-6.6006327,1.418833,-3.0285828,british psychedelia
-9.583525,-9.284484,1.13139,-7.471839,classic hard rock
-5.362773,2.9323454,4.961891,-9.795059,british rock
14.355176,3.2708614,-8.541898,4.552775,proto-punk
8.558923,-3.145181,-7.924964,3.898597,proto punk
8.5083275,-11.50951,-13.686744,8.294341,psychedelic rock
5.9551845,4.967468,-1.5120026,-4.995193,deep house
17.053368,0.9643294,-10.582116,0.7462848,progressive
4.6436777,-8.032079,-10.324852,10.805522,southern rock
4.947303,-0.08848372,-5.8801694,9.815466,alt-country
2.2079828,1.381575,-7.319839,20.550032,americana
-0.6189036,13.783854,4.3833714,2.5214956,austin
-13.504875,6.8179965,7.3068147,3.6995018,texas
8.49319,-1.5033237,-4.2491727,-14.473735,mathcore
17.35674,-8.174497,-13.759907,-9.207443,hardcore
20.584393,3.6582518,-11.635193,1.3606308,experimental
10.515961,-1.2620735,-6.9432697,-6.1551194,metalcore
7.8392057,-0.16473192,-3.792566,-9.4263115,math metal
13.576933,-3.6226156,-9.886206,-7.018381,progressive metal
1.7131096,-3.0563424,-2.2572472,-8.525462,jazzcore
11.850712,1.4954661,-6.057107,-5.4726567,post-hardcore
1.8928224,-3.4828675,-1.2998716,-13.55179,experimental metal
1.7593408,-2.169878,-1.862169,-8.098554,chaotic hardcore
3.7218394,13.624202,3.7771919,-7.407904,melodic
15.5034685,1.4017347,-7.5228996,-11.6701355,screamo
6.110622,-0.003198678,-2.0342813,-16.065094,technical metal
19.974785,3.2851133,-10.56586,-4.139996,emo
1.3237244,-9.081387,-4.8240366,-5.1792674,genrelessimo
-2.567039,-6.9524927,-1.1390096,-8.307332,riff
-0.39787048,-4.193589,-0.6061317,-10.134308,in your face
-2.0163856,-2.719705,0.9402817,-10.609036,not emo
2.664777,-5.6276035,-3.537673,-6.8961496,this is how guitars are supposed to sound
-0.23966226,-9.552857,-4.384368,-4.5705833,alicemugshot
-0.5486963,-8.684206,-3.607379,-5.518156,good9
-0.55727327,-10.614625,-4.63648,-4.4836726,good7
-1.2666423,-6.497567,-1.9911057,-4.991592,muka muka
6.6934247,0.93572575,-3.192232,-8.074984,melodic hardcore
